event_id,user_id,amount,channel
17642,406,74.66,app
17643,2425,70.04,app
17644,453,111.32,pos
17645,1024,123.13,web
17646,3649,208.28,web
17647,1515,38.11,web
17648,2604,93.73,app
17649,2016,23.63,app
17650,2021,52.8,app
17651,22,103.2,web
17652,2240,62.9,app
17653,2760,113.82,app
17654,1243,187.41,web
17655,37,171.61,app
17656,1521,17.89,web
17657,832,26.51,web
17658,2893,86.89,app
17659,1432,42.09,app
17660,1410,208.7,app
17661,2557,64.26,pos
17662,2340,73.9,web
17663,896,49.91,app
17664,2754,233.89,pos
17665,1862,39.56,web
17666,1361,48.6,pos
17667,1580,265.6,app
17668,2543,159.67,web
17669,827,137.36,web
17670,1419,43.62,app
17671,2363,105.3,pos
17672,38,220.76,app
17673,3241,39.59,web
17674,713,83.2,web
17675,962,190.36,pos
17676,3626,160.58,web
17677,3697,38.5,app
17678,1384,36.06,web
17679,977,37.43,web
17680,2087,5.74,pos
17681,1341,32.6,app
17682,3236,113.97,web
17683,1582,81.8,web
17684,3173,115.58,app
17685,2206,24.23,web
17686,3108,58.8,app
17687,3552,176.46,pos
17688,1206,109.11,app
17689,1887,153.76,web
17690,2491,220.14,pos
17691,293,65.61,pos
17692,3011,191.3,pos
17693,1662,71.0,web
17694,2427,30.19,web
17695,1995,46.22,web
17696,1510,25.3,web
17697,564,158.05,app
17698,2694,23.73,web
17699,35,83.39,pos
17700,1182,130.37,app
17701,624,78.56,web
17702,2339,45.65,app
17703,2564,66.99,web
17704,2862,204.89,web
17705,1805,28.38,web
17706,2120,45.84,app
17707,2783,78.15,web
17708,3147,33.51,pos
17709,1868,210.16,web
17710,1535,78.67,pos
17711,2545,363.61,app
17712,2295,125.63,web
17713,2347,42.02,web
17714,1681,1.63,app
17715,164,83.36,app
17716,3849,107.71,pos
17717,684,230.59,app
17718,769,41.69,web
17719,2844,86.17,pos
17720,1552,90.66,app
17721,3883,47.12,web
17722,2800,97.49,web
17723,185,270.53,app
17724,3310,253.14,web
17725,2435,131.65,pos
17726,3282,12.0,web
17727,3531,95.01,web
17728,964,51.35,web
17729,245,185.83,web
17730,2789,56.43,web
17731,2619,210.11,web
17732,137,92.3,app
17733,720,27.44,web
17734,2805,60.1,pos
17735,1434,68.71,web
17736,1896,37.33,pos
17737,2278,30.91,pos
17738,3042,15.51,app
17739,365,61.3,pos
17740,517,216.76,pos
17741,3560,10.47,app
17742,1490,458.6,web
17743,3971,62.99,web
17744,3061,93.08,app
17745,1033,14.8,web
17746,317,144.93,app
17747,2124,65.93,web
17748,3170,8.68,web
17749,45,32.1,app
17750,1009,27.14,app
17751,2635,33.86,app
17752,3983,23.1,app
17753,3443,5.02,web
17754,3203,48.34,app
17755,62,91.1,pos
17756,3047,152.2,pos
17757,3211,34.08,web
17758,253,101.2,pos
17759,464,222.81,web
17760,1347,50.86,app
17761,586,15.88,web
17762,2844,121.3,web
17763,2957,90.34,app
17764,692,92.12,pos
17765,2548,247.56,pos
17766,3539,54.93,app
17767,3491,35.63,app
17768,3817,96.72,app
17769,2779,193.73,web
17770,267,77.79,pos
17771,2797,90.3,web
17772,2689,173.82,app
17773,2405,69.81,web
17774,3721,20.28,app
17775,3410,27.9,pos
17776,722,27.12,app
17777,3557,114.54,pos
17778,1290,84.97,web
17779,770,61.63,app
17780,2579,106.06,web
17781,1514,39.33,web
17782,2832,109.32,web
17783,2231,120.67,app
17784,2999,116.43,web
17785,2881,70.52,pos
17786,1661,210.18,app
17787,339,136.54,web
17788,1180,267.41,pos
17789,3110,75.17,web
17790,3885,187.67,pos
17791,2351,64.37,pos
17792,469,25.5,web
17793,1281,105.91,web
17794,2069,100.05,pos
17795,381,29.73,app
17796,2329,151.9,web
17797,3030,122.74,web
17798,2660,75.81,web
17799,3635,103.91,app
17800,3963,33.3,app
17801,3920,84.54,web
17802,2695,61.9,app
17803,3685,32.66,web
17804,3515,64.93,web
17805,165,62.83,pos
17806,2573,48.28,app
17807,3948,215.07,app
17808,1019,93.59,web
17809,1018,65.61,app
17810,890,35.35,web
17811,1150,55.44,web
17812,3880,54.28,app
17813,2136,70.4,app
17814,2625,45.07,web
17815,3651,88.21,web
17816,849,90.65,app
17817,1904,60.74,web
17818,1598,178.17,app
17819,924,91.7,pos
17820,3187,164.1,pos
17821,132,96.72,app
17822,2316,127.67,app
17823,1056,36.38,pos
17824,1056,150.15,app
17825,2781,162.82,app
17826,3145,90.26,web
17827,878,40.05,pos
17828,924,88.59,app
17829,2093,75.22,app
17830,1562,1.55,web
17831,1027,110.88,web
17832,613,34.5,web
17833,775,142.4,web
17834,1300,70.76,web
17835,1109,30.81,pos
17836,3182,75.79,web
17837,1380,135.11,web
17838,2961,60.69,app
17839,3142,88.4,web
17840,3349,69.22,pos
17841,2116,151.15,web
17842,476,18.23,web
17843,3996,60.13,web
17844,1876,264.47,app
17845,1235,100.81,web
17846,725,101.78,web
17847,481,43.31,web
17848,762,61.37,web
17849,1083,66.48,app
17850,1572,97.95,pos
17851,2860,35.63,app
17852,442,33.18,app
17853,1100,54.87,app
17854,389,26.23,web
17855,3265,33.49,app
17856,2216,50.63,app
17857,137,150.27,web
17858,1622,251.09,pos
17859,391,31.7,web
17860,2867,67.24,web
17861,242,30.29,app
17862,1785,102.16,app
17863,3538,85.18,web
17864,1775,60.79,web
17865,2672,157.71,pos
17866,2476,193.75,web
17867,499,3.6,web
17868,3544,25.26,app
17869,692,68.87,web
17870,2779,92.44,app
17871,2119,157.55,web
17872,3945,125.94,app
17873,1247,49.2,pos
17874,3054,65.29,app
17875,496,23.44,web
17876,2280,60.79,web
17877,3440,65.09,app
17878,1522,26.96,pos
17879,1351,49.63,app
17880,1228,93.4,app
17881,2847,14.36,web
17882,1218,134.29,web
17883,2999,158.66,web
17884,650,45.05,app
17885,466,92.54,app
17886,2325,72.2,web
17887,289,54.37,web
17888,202,126.45,app
17889,3630,41.51,web
17890,1808,17.07,app
17891,975,56.88,web
17892,595,199.18,web
17893,2054,55.07,app
17894,606,34.88,web
17895,2714,168.72,app
17896,486,53.89,app
17897,499,124.85,web
17898,3287,194.36,web
17899,1387,157.74,web
17900,824,58.76,web
17901,3097,30.08,app
17902,3422,17.55,web
17903,1161,62.63,web
17904,3545,27.84,app
17905,2743,31.56,app
17906,1217,47.17,web
17907,3087,105.15,app
17908,1683,69.98,app
17909,648,42.65,app
17910,2212,80.89,app
17911,302,63.74,web
17912,936,29.95,app
17913,736,80.99,app
17914,2170,129.65,pos
17915,2066,171.42,web
17916,3578,46.43,web
17917,2320,12.11,app
17918,1602,206.41,web
17919,3673,158.71,app
17920,3717,165.24,web
17921,712,215.82,web
17922,1230,252.82,web
17923,2300,161.39,app
17924,3917,45.04,app
17925,1719,80.05,web
17926,3017,14.84,web
17927,293,42.31,app
17928,3665,109.42,web
17929,755,20.9,web
17930,158,33.19,web
17931,469,43.5,web
17932,1894,72.87,pos
17933,3156,53.13,app
17934,2167,52.42,web
17935,3529,44.65,app
17936,3548,84.74,pos
17937,3528,172.6,web
17938,3223,25.49,web
17939,3927,41.79,web
17940,2418,60.55,web
17941,170,33.84,pos
17942,3535,61.81,app
17943,715,318.31,web
17944,3107,65.45,web
17945,1426,127.52,web
17946,643,11.33,web
17947,2698,32.92,app
17948,3263,114.11,app
17949,3527,84.9,app
17950,637,43.71,web
17951,2861,76.85,pos
17952,1518,140.33,web
17953,110,16.59,pos
17954,2692,109.81,web
17955,1686,75.81,web
17956,2885,209.17,app
17957,432,40.45,web
17958,3214,20.4,web
17959,2865,57.44,app
17960,3163,29.26,app
17961,1113,142.47,app
17962,3644,38.93,web
17963,1042,136.14,web
17964,1997,148.28,web
17965,3519,65.74,app
17966,2721,51.91,app
17967,3741,19.71,app
17968,3881,94.78,app
17969,3852,36.55,app
17970,1307,138.8,web
17971,1263,57.54,web
17972,993,102.18,web
17973,3326,94.09,pos
17974,1087,31.46,web
17975,3389,47.03,app
17976,2842,44.39,pos
17977,3050,97.23,app
17978,765,192.47,pos
17979,361,58.97,web
17980,3026,36.1,web
17981,2832,11.51,pos
17982,1591,96.48,app
17983,3757,34.19,app
17984,3866,208.33,pos
17985,165,60.04,web
17986,1805,173.71,app
17987,702,28.06,web
17988,242,170.37,web
17989,3792,79.92,app
17990,897,8.09,web
17991,655,88.65,app
17992,2848,63.96,web
17993,316,151.45,app
17994,915,68.49,web
17995,3685,140.34,app
17996,1308,112.55,web
17997,1834,98.02,web
17998,823,46.96,web
17999,2307,68.3,pos
18000,3353,90.77,web
18001,2533,11.75,web
18002,2197,145.55,web
18003,251,78.24,web
18004,3004,144.32,app
18005,3498,113.09,app
18006,3775,49.85,web
18007,3246,26.44,web
18008,2789,204.95,web
18009,2141,42.12,app
18010,3308,14.32,app
18011,885,87.06,web
18012,667,53.54,web
18013,392,90.24,web
18014,2090,94.05,web
18015,2989,35.88,app
18016,3739,147.29,app
18017,2780,20.04,pos
18018,1289,37.72,pos
18019,496,201.06,web
18020,701,227.13,app
18021,3265,72.7,web
18022,2399,89.97,app
18023,2147,102.09,app
18024,3709,115.16,web
18025,442,44.97,app
18026,259,54.25,app
18027,1432,97.95,web
18028,2958,61.6,web
18029,2976,100.77,app
18030,3516,24.57,web
18031,3717,79.6,web
18032,3343,218.6,web
18033,375,56.01,web
18034,1676,169.14,app
18035,3166,74.48,web
18036,3917,158.84,app
18037,2128,43.92,web
18038,3709,121.45,pos
18039,2118,143.39,web
18040,609,23.82,app
18041,3875,74.11,web
18042,2580,14.4,web
18043,2852,25.18,app
18044,1303,104.69,web
18045,1765,97.15,web
18046,1235,61.15,web
18047,2563,51.05,app
18048,1195,103.0,web
18049,3190,285.71,web
18050,928,91.78,web
18051,625,124.45,web
18052,2870,157.6,web
18053,1265,44.68,web
18054,1470,126.59,app
18055,3114,130.92,web
18056,1996,113.67,pos
18057,3811,169.61,web
18058,2722,126.27,app
18059,2059,76.89,app
18060,1061,79.9,pos
18061,2007,153.4,pos
18062,125,53.48,web
18063,3965,27.84,app
18064,2692,114.29,app
18065,252,27.75,app
18066,1522,70.0,app
18067,827,32.36,web
18068,84,73.41,web
18069,3518,39.82,web
18070,953,232.6,app
18071,3807,189.64,pos
18072,910,17.36,web
18073,1712,174.48,web
18074,3269,41.8,app
18075,2212,55.59,app
18076,403,36.05,web
18077,1628,65.25,web
18078,2075,21.44,app
18079,323,15.92,app
18080,3323,108.8,web
18081,367,66.73,pos
18082,3086,69.34,pos
18083,1672,36.31,app
18084,1525,128.23,app
18085,782,138.33,app
18086,3711,128.24,web
18087,3429,34.72,web
18088,3132,226.32,web
18089,2554,206.74,web
18090,332,131.89,web
18091,3327,39.94,web
18092,3675,9.73,app
18093,1252,109.83,web
18094,3611,80.12,app
18095,3613,30.34,app
18096,3275,56.21,web
18097,53,15.8,app
18098,2957,140.12,app
18099,3484,195.72,web
18100,583,158.68,web
18101,918,179.37,web
18102,2005,234.61,web
18103,3569,130.83,pos
18104,567,89.54,app
18105,1701,36.03,app
18106,1002,77.3,app
18107,3821,30.75,web
18108,2529,33.28,web
18109,1336,17.5,app
18110,3100,36.03,web
18111,2641,47.09,app
18112,1327,28.05,pos
18113,3322,101.05,app
18114,614,138.33,web
18115,1521,84.57,web
18116,3902,222.63,web
18117,3510,16.84,pos
18118,808,201.17,pos
18119,2540,36.44,app
18120,211,175.27,web
18121,1725,14.67,web
18122,861,142.8,web
18123,1772,170.1,app
18124,693,178.66,app
18125,1322,27.49,app
18126,2572,38.17,app
18127,891,137.91,app
18128,3426,66.63,web
18129,757,20.97,web
18130,2298,32.78,app
18131,1257,121.11,app
18132,3444,99.13,app
18133,517,80.27,app
18134,2457,149.69,web
18135,205,72.45,web
18136,430,20.33,web
18137,2241,75.0,app
18138,1483,41.68,web
18139,44,15.99,web
18140,3900,169.62,pos
18141,1222,13.3,app
18142,1935,125.39,app
18143,1129,85.96,pos
18144,551,162.04,web
18145,2449,40.01,web
18146,341,226.71,web
18147,2541,147.56,pos
18148,2495,148.9,web
18149,3321,202.84,web
18150,3465,69.27,app
18151,3799,152.13,app
18152,2696,131.96,pos
18153,987,53.74,web
18154,3617,267.05,app
18155,2302,66.62,pos
18156,1621,172.05,web
18157,2946,57.09,app
18158,737,223.3,web
18159,154,13.73,web
18160,1705,56.15,web
18161,2383,316.12,web
18162,2340,51.12,web
18163,2335,94.56,app
18164,1676,132.77,web
18165,885,22.97,web
18166,3758,88.25,web
18167,3422,49.39,app
18168,1598,101.98,pos
18169,3645,75.89,web
18170,1025,145.9,app
18171,3119,99.09,web
18172,874,26.32,web
18173,3689,115.08,pos
18174,3363,26.42,pos
18175,1507,88.79,app
18176,2309,156.18,app
18177,2506,95.78,web
18178,2364,157.2,web
18179,1875,98.83,web
18180,1374,74.56,app
18181,2339,6.57,web
18182,2329,113.92,pos
18183,199,217.46,web
18184,1145,58.68,web
18185,2385,86.98,app
18186,38,38.91,web
18187,1461,21.98,pos
18188,3236,83.86,app
18189,3061,206.97,web
18190,2653,9.61,app
18191,2727,47.9,web
18192,1744,27.14,app
18193,1326,108.22,app
18194,1383,25.56,web
18195,2556,84.62,web
18196,1887,116.37,app
18197,3001,90.69,web
18198,3778,94.01,app
18199,3134,148.78,web
18200,795,52.19,web
18201,2806,157.65,app
18202,2960,19.95,app
18203,2258,52.57,app
18204,2796,24.38,pos
18205,2109,141.1,app
18206,2922,94.71,app
18207,3862,45.73,web
18208,1521,103.68,pos
18209,854,17.34,web
18210,340,74.99,app
18211,1994,47.07,app
18212,2894,71.91,app
18213,2158,41.7,app
18214,2702,43.23,app
18215,3645,117.86,web
18216,3764,248.14,web
18217,1689,11.95,web
18218,3396,59.6,web
18219,3002,185.49,web
18220,2760,150.43,web
18221,3589,16.28,pos
18222,1609,53.8,web
18223,1818,13.51,pos
18224,2633,40.31,app
18225,3528,20.67,app
18226,1914,13.64,app
18227,3266,467.58,app
18228,1931,109.15,app
18229,681,150.5,web
18230,1744,30.38,pos
18231,3625,43.48,web
18232,2523,7.7,app
18233,633,157.43,app
18234,1558,163.29,web
18235,2156,84.28,pos
18236,335,2.94,web
18237,3242,33.69,web
18238,1864,38.85,web
18239,3807,26.82,app
18240,1112,214.56,app
18241,34,117.41,app
18242,1696,16.56,app
18243,3963,113.07,web
18244,1554,15.73,pos
18245,1003,128.69,app
18246,3068,66.57,pos
18247,3388,28.92,web
18248,3927,70.76,web
18249,1302,56.78,web
18250,794,37.81,web
18251,1033,282.32,web
18252,1063,174.16,web
18253,1108,107.03,app
18254,287,315.99,app
18255,807,31.38,web
18256,3261,6.7,pos
18257,741,37.11,web
18258,1633,146.53,pos
18259,3376,144.1,app
18260,277,254.33,web
18261,1941,344.58,app
18262,3540,105.22,app
18263,2086,75.72,app
18264,1967,134.11,web
18265,862,120.29,app
18266,3685,102.27,web
18267,2218,53.57,web
18268,796,83.28,app
18269,2919,92.61,pos
18270,1863,90.14,pos
18271,437,14.93,pos
18272,879,5.24,web
18273,1766,44.28,web
18274,2326,30.68,web
18275,3341,111.47,web
18276,3765,92.24,web
18277,2532,134.47,web
18278,2934,66.44,pos
18279,3722,48.74,app
18280,1423,252.4,web
18281,983,65.28,app
18282,2189,104.46,web
18283,1103,245.62,app
18284,690,149.61,web
18285,2330,179.85,web
18286,1852,58.13,web
18287,3954,176.23,web
18288,2261,33.54,web
18289,1473,81.02,web
18290,3752,311.7,web
18291,1122,101.53,web
18292,3053,108.06,web
18293,1391,93.07,web
18294,3170,22.39,web
18295,1705,233.42,app
18296,1934,123.63,app
18297,619,19.78,web
18298,1748,71.4,web
18299,3436,39.97,web
18300,1336,125.54,app
18301,475,98.32,web
18302,206,218.97,web
18303,2633,21.01,web
18304,1161,84.34,app
18305,566,87.36,app
18306,812,69.47,app
18307,2950,76.34,web
18308,2100,93.69,pos
18309,178,279.33,pos
18310,2680,116.71,web
18311,902,64.95,app
18312,3238,120.73,web
18313,3325,11.08,app
18314,1909,65.82,pos
18315,3388,241.93,web
18316,3803,71.96,app
18317,2471,139.23,web
18318,1797,143.28,app
18319,3070,105.24,web
18320,2834,127.64,web
18321,1996,45.25,web
18322,359,4.05,web
18323,3712,77.77,app
18324,860,145.71,web
18325,532,77.48,app
18326,2261,109.14,web
18327,3403,155.83,web
18328,777,22.41,web
18329,2902,168.38,web
18330,3123,31.34,web
18331,3796,46.53,web
18332,1722,186.22,pos
18333,335,89.68,web
18334,540,79.01,pos
18335,2568,132.12,web
18336,3080,53.64,web
18337,1835,40.33,app
18338,3270,38.05,web
18339,75,45.43,web
18340,295,53.72,web
18341,2741,49.04,app
18342,1110,91.06,web
18343,2361,160.97,web
18344,2854,14.43,web
18345,2011,129.08,web
18346,3206,113.37,pos
18347,2241,318.83,pos
18348,565,68.26,pos
18349,2815,66.33,web
18350,3766,35.4,app
18351,2730,24.77,web
18352,3673,146.35,app
18353,748,66.83,web
18354,1000,327.83,web
18355,465,68.23,web
18356,2774,131.01,web
18357,1694,122.95,web
18358,3142,67.77,app
18359,3609,82.77,pos
18360,737,60.94,web
18361,2474,179.71,web
18362,2880,42.02,web
18363,3577,91.71,web
18364,3730,258.55,pos
18365,827,251.26,web
18366,2319,91.71,app
18367,79,61.98,app
18368,2881,147.95,web
18369,904,92.96,app
18370,1192,74.15,app
18371,1970,144.66,web
18372,2951,31.27,pos
18373,1948,50.68,web
18374,61,97.19,pos
18375,468,70.16,app
18376,532,209.99,web
18377,3820,10.28,pos
18378,850,124.56,app
18379,3467,67.11,pos
18380,1816,48.12,web
18381,1492,158.09,web
18382,2657,139.13,web
18383,1708,18.76,web
18384,416,21.59,web
18385,2694,114.87,app
18386,1902,99.45,pos
18387,3853,78.04,app
18388,2556,459.08,pos
18389,2582,13.3,web
18390,1864,61.01,web
18391,1295,7.57,web
18392,2515,76.84,web
18393,1655,185.2,web
18394,3195,30.2,app
18395,1528,22.69,web
18396,548,206.29,pos
18397,1300,82.79,web
18398,3510,167.64,web
18399,3715,41.7,web
18400,3308,89.43,web
18401,1826,32.7,web
18402,831,101.47,web
18403,2952,14.58,pos
18404,1942,47.83,web
18405,1712,237.34,app
18406,2308,139.07,web
18407,2020,66.64,web
18408,2577,110.92,pos
18409,1177,52.62,pos
18410,1773,55.7,app
18411,544,37.36,app
18412,1084,43.51,app
18413,1229,6.27,app
18414,3827,47.21,app
18415,1303,110.96,web
18416,1202,116.85,pos
18417,3710,61.83,web
18418,1071,40.96,pos
18419,3064,8.44,web
18420,2031,26.55,pos
18421,1903,47.7,web
18422,2536,96.8,web
18423,2250,84.53,app
18424,3069,100.37,web
18425,3958,49.67,web
18426,2892,191.27,web
18427,617,109.4,web
18428,1543,135.02,pos
18429,1983,81.41,app
18430,844,44.98,web
18431,2380,44.58,pos
18432,574,223.17,web
18433,542,97.98,app
18434,2218,242.51,app
18435,973,44.82,app
18436,252,120.28,pos
18437,1316,163.04,app
18438,3424,73.96,web
18439,973,24.4,web
18440,3385,149.72,app
18441,1965,20.95,pos
18442,3613,82.94,pos
18443,558,17.77,app
18444,2849,137.49,web
18445,3793,83.73,app
18446,1870,112.79,app
18447,129,171.7,web
18448,2252,22.8,web
18449,2528,181.23,pos
18450,852,104.08,web
18451,3352,212.15,app
18452,1196,131.66,web
18453,2174,105.79,web
18454,1341,116.99,app
18455,1104,38.04,app
18456,2072,16.4,web
18457,129,45.31,app
18458,3267,2.31,app
18459,2874,96.72,app
18460,3753,14.87,app
18461,1082,116.78,app
18462,3044,99.39,web
18463,2890,140.53,web
18464,3071,6.99,pos
18465,481,47.28,app
18466,3602,133.19,web
18467,3201,172.25,pos
18468,1381,94.1,pos
18469,1710,100.2,app
18470,2126,8.14,app
18471,1840,141.02,web
18472,3685,114.75,web
18473,2458,306.55,web
18474,3430,86.82,web
18475,3217,111.78,app
18476,1524,47.22,web
18477,1927,30.5,web
18478,3256,35.7,app
18479,3447,163.78,app
18480,1306,89.35,web
18481,3288,41.34,web
18482,1814,169.37,web
18483,1394,120.94,web
18484,3938,68.57,app
18485,442,40.09,web
18486,3689,48.9,app
18487,2847,22.59,app
18488,3960,26.44,pos
18489,1793,62.53,app
18490,2468,128.28,web
18491,69,249.99,pos
18492,794,60.99,web
18493,1182,43.11,web
18494,1669,97.07,web
18495,3748,174.66,app
18496,3429,174.11,app
18497,3020,48.71,pos
18498,916,209.89,app
18499,3514,152.78,app
18500,681,184.05,web
18501,673,91.03,app
18502,2722,10.52,app
18503,185,51.12,pos
18504,987,215.51,web
18505,2896,15.26,app
18506,112,191.3,web
18507,3636,41.35,web
18508,453,29.83,app
18509,471,59.12,web
18510,3864,30.67,app
18511,889,39.2,pos
18512,1475,19.59,app
18513,2653,57.55,app
18514,1325,102.85,web
18515,1385,89.75,app
18516,2366,40.59,web
18517,2768,5.4,pos
18518,2463,57.06,web
18519,2176,136.42,pos
18520,3990,55.21,web
18521,1836,87.57,app
18522,1275,75.82,app
18523,3601,117.9,web
18524,2410,14.08,web
18525,63,200.39,web
18526,1212,96.99,web
18527,908,54.52,app
18528,3955,44.72,app
18529,1796,123.39,web
18530,2230,76.77,app
18531,3666,83.97,app
18532,1186,84.96,app
18533,345,88.58,pos
18534,3967,16.75,pos
18535,2700,46.87,app
18536,2771,75.65,pos
18537,3944,46.31,web
18538,2562,3.3,app
18539,7,32.24,app
18540,2222,61.56,app
18541,440,142.7,web
18542,3293,36.39,web
18543,3856,27.15,web
18544,3814,9.55,app
18545,3718,134.78,app
18546,2565,111.08,web
18547,2622,7.56,web
18548,3973,103.65,web
18549,2669,69.88,web
18550,3835,49.68,web
18551,2832,55.24,web
18552,675,96.44,web
18553,2974,258.11,pos
18554,3055,92.64,pos
18555,3284,10.41,pos
18556,3623,66.8,web
18557,3847,42.16,web
18558,465,112.19,web
18559,2208,66.39,web
18560,770,173.47,pos
18561,1871,137.5,web
18562,684,75.68,web
18563,956,52.74,web
18564,2125,40.64,app
18565,3342,11.31,web
18566,324,86.1,pos
18567,3256,34.29,web
18568,741,57.89,app
18569,86,131.47,web
18570,1054,40.5,pos
18571,985,45.73,pos
18572,2997,57.96,web
18573,3763,160.76,app
18574,855,2.62,pos
18575,3322,41.65,app
18576,3706,145.91,app
18577,2867,32.36,web
18578,427,16.4,web
18579,3297,110.02,web
18580,2543,88.87,web
18581,690,76.88,web
18582,1935,140.72,web
18583,1119,35.29,web
18584,580,41.4,web
18585,3975,58.26,app
18586,1327,238.59,web
18587,1380,74.56,web
18588,2783,37.4,pos
18589,850,33.63,web
18590,2301,117.42,web
18591,88,64.93,web
18592,1042,155.0,app
18593,2863,72.03,app
18594,1978,66.03,pos
18595,47,33.11,web
18596,566,310.01,web
18597,2262,57.5,web
18598,617,73.84,app
18599,1952,37.65,web
18600,1258,40.36,web
18601,3723,241.18,app
18602,1027,54.9,app
18603,305,31.25,web
18604,1358,116.46,web
18605,2921,68.99,app
18606,2999,56.43,pos
18607,632,211.52,web
18608,78,94.05,web
18609,3498,191.1,app
18610,2601,133.59,app
18611,1844,23.85,web
18612,420,106.5,web
18613,325,173.61,app
18614,3948,25.71,web
18615,1530,110.45,web
18616,390,22.31,web
18617,904,21.57,web
18618,2327,42.61,web
18619,3752,241.93,app
18620,3042,182.89,web
18621,3031,109.2,pos
18622,276,117.23,web
18623,93,131.84,web
18624,1337,261.01,web
18625,1845,168.1,app
18626,2178,20.18,web
18627,3043,56.38,web
18628,3345,70.36,web
18629,340,120.29,web
18630,1734,60.34,app
18631,3758,146.68,web
18632,948,35.93,web
18633,2386,95.14,web
18634,2838,103.52,web
18635,3992,163.84,web
18636,113,105.72,web
18637,1944,102.54,app
18638,2879,107.82,app
18639,1819,40.82,web
18640,626,58.33,web
18641,3719,99.81,app
18642,1921,138.08,app
18643,1720,46.98,app
18644,1532,222.38,pos
18645,1645,139.07,web
18646,1303,133.95,web
18647,1322,45.89,web
18648,2305,66.46,pos
18649,365,31.66,web
18650,1902,101.69,web
18651,2600,112.06,web
18652,3446,141.45,pos
18653,3736,81.29,app
18654,2686,99.98,app
18655,2554,37.66,app
18656,1761,113.59,pos
18657,153,168.35,app
18658,269,106.73,web
18659,1601,50.67,app
18660,93,183.91,web
18661,2510,54.96,web
18662,418,99.81,web
18663,3355,176.64,web
18664,3372,144.0,app
18665,715,52.92,web
18666,1078,29.87,web
18667,2283,54.98,app
18668,2167,91.85,web
18669,2670,82.63,web
18670,2059,69.1,web
18671,1920,59.5,web
18672,1526,150.21,web
18673,919,111.77,app
18674,2239,105.94,app
18675,2780,75.48,web
18676,3297,45.54,app
18677,2064,173.2,web
18678,2502,82.94,app
18679,3334,159.01,app
18680,2663,111.56,app
18681,2218,78.44,app
18682,3806,79.96,app
18683,1777,120.64,pos
18684,2353,143.06,web
18685,1309,46.65,app
18686,1225,26.61,web
18687,3184,114.25,web
18688,52,96.18,web
18689,1618,60.77,app
18690,1086,207.44,web
18691,2969,111.04,app
18692,2231,85.12,app
18693,3758,45.48,web
18694,3532,34.68,web
18695,822,121.99,web
18696,349,228.78,web
18697,1767,57.59,pos
18698,599,36.25,web
18699,3119,140.72,app
18700,1600,103.9,app
18701,7,145.21,web
18702,1216,28.51,pos
18703,1700,79.67,web
18704,1417,23.69,app
18705,3961,25.95,web
18706,1752,65.95,web
18707,1229,55.98,app
18708,2689,25.67,app
18709,1952,66.48,app
18710,820,56.2,pos
18711,886,21.36,app
18712,2944,146.0,web
18713,898,13.81,web
18714,2158,121.45,web
18715,70,58.38,web
18716,240,137.54,web
18717,3260,105.08,pos
18718,3564,42.8,app
18719,1799,159.79,web
18720,1514,179.76,web
18721,2603,59.74,app
18722,2996,43.79,app
18723,1546,15.43,app
18724,2667,273.35,app
18725,1874,106.99,web
18726,1111,183.47,web
18727,726,71.57,web
18728,2763,110.79,app
18729,99,58.41,app
18730,266,126.41,app
18731,1205,15.98,app
18732,865,30.97,app
18733,1731,103.26,app
18734,3612,129.21,web
18735,1551,134.7,pos
18736,401,50.56,app
18737,3277,32.92,pos
18738,2834,77.34,pos
18739,285,99.24,web
18740,3412,41.04,app
18741,2895,41.19,web
18742,1816,111.93,app
18743,128,61.28,web
18744,202,93.34,web
18745,1649,75.83,app
18746,3428,107.6,web
18747,3394,12.38,web
18748,2885,32.83,web
18749,3132,41.3,app
18750,2203,55.68,app
18751,3856,100.75,web
18752,668,55.98,web
18753,922,19.33,app
18754,2977,28.34,web
18755,2811,69.32,web
18756,3072,84.96,pos
18757,419,139.91,app
18758,925,164.2,web
18759,21,28.9,app
18760,354,111.94,web
18761,918,51.11,app
18762,3148,10.72,app
18763,2469,48.34,web
18764,3605,102.55,app
18765,287,19.83,app
18766,2019,95.74,pos
18767,1220,27.38,app
18768,572,40.76,app
18769,301,76.83,app
18770,2577,92.52,web
18771,1063,78.97,web
18772,1901,95.42,app
18773,1655,74.84,app
18774,2033,39.11,pos
18775,1245,172.21,web
18776,1637,159.36,web
18777,1969,133.25,pos
18778,243,14.52,web
18779,3841,85.85,web
18780,1533,37.19,app
18781,399,113.77,pos
18782,1239,73.68,pos
18783,2330,17.36,app
18784,3105,15.4,web
18785,652,12.95,app
18786,3713,54.45,web
18787,1072,55.45,web
18788,1472,20.43,web
18789,1322,166.48,app
18790,2852,51.32,app
18791,2625,33.19,app
18792,985,8.79,web
18793,3379,125.44,web
18794,501,60.16,app
18795,2002,159.91,web
18796,151,19.38,web
18797,1774,88.32,web
18798,2091,97.05,app
18799,2896,157.08,web
18800,3425,24.04,web
18801,2436,178.08,pos
18802,1216,24.86,web
18803,2181,46.1,web
18804,3155,35.95,pos
18805,2180,112.95,web
18806,2802,176.7,web
18807,349,251.85,pos
18808,2488,115.77,web
18809,725,109.78,app
18810,2418,165.43,web
18811,3665,188.6,app
18812,955,59.9,web
18813,3275,15.9,app
18814,3528,128.58,web
18815,265,32.05,app
18816,2478,15.54,web
